id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,outcome,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
929,yes,adult,534074,38.4,42.0,16.0,cool,normal,normal_pink,less_3_sec,alert,hypermotile,,none,,2.0,normal,,37.0,6.0,clear,3.3,1,no,0,0,0,yes
930,yes,adult,526808,,56.0,,,absent,,less_3_sec,,,,,,,,,,,,,1,yes,0,0,0,no
931,no,adult,529168,37.1,40.0,16.0,normal,normal,bright_pink,less_3_sec,depressed,hypermotile,slight,slight,none,,normal,firm,37.0,7.5,,,1,no,0,0,0,no
932,yes,young,534633,38.2,52.0,40.0,,,,,,,,,,,,,,,,,1,no,0,0,0,no
933,yes,adult,530553,,46.0,80.0,cold,normal,normal_pink,less_3_sec,,normal,slight,slight,,,,,,,,,1,no,0,0,0,yes
934,yes,adult,5293928,38.5,130.0,,cold,,pale_pink,less_3_sec,extreme_pain,absent,none,,none,,normal,distend_small,35.0,78.9,,,1,yes,23393,0,0,no
935,yes,adult,528252,37.0,44.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,none,,absent,distend_small,31.3,4.8,,,0,no,3268,0,0,yes
936,no,adult,534668,37.7,48.0,32.0,,normal,,less_3_sec,severe_pain,hypermotile,,,,,,,40.0,60.0,,,1,no,0,0,0,no
937,no,adult,535255,,38.0,20.0,normal,reduced,bright_red,more_3_sec,alert,hypomotile,moderate,significant,less_1_liter,5.5,absent,normal,43.0,62.0,,,1,yes,1511,0,0,no
938,no,adult,5291128,38.8,48.0,14.0,cool,normal,bright_pink,less_3_sec,depressed,hypomotile,moderate,none,none,5.0,absent,distend_small,59.0,5.0,,,1,no,3111,0,0,no
939,yes,adult,5293461,,104.0,74.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,,,,,firm,57.0,8.5,,,0,yes,2162,0,0,no
940,no,young,529935,,62.0,40.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,2.0,normal,,35.0,5.1,clear,,1,yes,5231,0,0,no
941,no,adult,528947,37.8,48.0,16.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,none,,decreased,firm,38.0,6.4,clear,3.6,1,yes,2206,0,0,yes
942,no,adult,528176,38.5,144.0,20.0,cold,reduced,pale_pink,less_3_sec,mild_pain,absent,none,slight,more_1_liter,,absent,distend_small,44.0,81.0,clear,2.0,0,yes,2226,0,0,no
943,no,adult,529722,,80.0,,cool,reduced,pale_pink,more_3_sec,extreme_pain,hypomotile,moderate,significant,less_1_liter,,decreased,distend_large,43.0,5.9,,,0,yes,7291,0,0,no
944,yes,adult,533886,39.7,40.0,12.0,cool,,normal_pink,less_3_sec,depressed,hypomotile,none,,,,normal,distend_large,35.0,5.1,,,1,no,0,0,0,no
945,yes,adult,533886,38.3,40.0,36.0,cold,reduced,normal_pink,less_3_sec,alert,absent,,none,less_1_liter,,decreased,firm,42.0,58.0,cloudy,2.0,1,yes,4121,0,0,no
946,yes,adult,530555,38.8,40.0,16.0,cold,,normal_pink,less_3_sec,depressed,,,,,,,,32.0,7.9,,,1,no,3111,0,0,yes
947,yes,adult,530402,36.5,70.0,22.0,cool,,bright_pink,more_3_sec,,,,,,,decreased,normal,,6.5,clear,3.0,0,yes,2111,0,0,yes
948,no,adult,534995,37.7,70.0,12.0,cool,normal,bright_red,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,7.0,normal,normal,34.0,6.5,cloudy,3.0,1,no,3111,0,0,yes
949,no,adult,534551,37.1,80.0,20.0,cool,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,,,,,,47.0,61.0,cloudy,2.0,0,no,28802,0,0,no
950,no,adult,530356,38.3,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,none,none,,,,44.0,7.6,,,1,no,5118,0,0,no
951,yes,young,528510,38.5,39.0,,,,,,,,,,,,,,44.0,6.1,,,1,yes,2208,0,0,no
952,yes,adult,529669,38.2,40.0,,normal,normal,normal_pink,less_3_sec,alert,hypermotile,none,slight,,,decreased,distend_large,31.0,7.3,clear,,1,no,0,0,0,no
953,no,adult,528043,36.9,39.0,,warm,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,,absent,distend_large,,8.6,cloudy,2.6,0,yes,2115,0,0,no
954,no,adult,528411,37.5,64.0,22.0,,,,less_3_sec,severe_pain,,,,,,,distend_large,31.9,,,,0,no,3205,0,0,no
955,yes,adult,528139,38.7,70.0,35.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,none,none,none,,decreased,normal,46.0,5.9,,,1,no,3205,0,0,no
956,yes,adult,535320,36.7,108.0,,warm,absent,,less_3_sec,,,severe,,,,,,31.1,,,,1,no,3111,0,0,no
957,yes,adult,535178,,80.0,30.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,none,none,,,,55.0,6.7,,,1,yes,3205,0,0,no
958,no,adult,528773,,143.0,,normal,_RARE_,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,,absent,distend_large,41.0,7.6,,,1,yes,1109,0,0,yes
959,yes,adult,535282,38.8,44.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypermotile,slight,none,none,,normal,,35.0,5.0,,,1,no,0,0,0,yes
960,yes,adult,534118,38.3,40.0,40.0,,normal,,less_3_sec,depressed,hypermotile,none,,,,,,,65.0,cloudy,2.0,1,yes,2208,0,0,no
961,yes,adult,530331,38.2,39.0,36.0,cool,reduced,normal_pink,less_3_sec,severe_pain,absent,slight,none,more_1_liter,,absent,distend_large,49.0,6.5,cloudy,5.6,0,yes,2311,0,0,yes
962,yes,adult,530483,37.8,48.0,20.0,,,,less_3_sec,,,,,,,,,,,,,1,yes,2123,0,0,no
963,yes,adult,534130,38.3,48.0,12.0,cool,reduced,,,,,,significant,,,,,41.0,81.0,,,1,no,2129,0,0,no
964,no,adult,535413,37.8,40.0,12.0,normal,reduced,normal_pink,less_3_sec,alert,hypermotile,none,,,,decreased,firm,47.0,8.9,,,1,no,0,0,0,no
965,yes,adult,529576,37.2,40.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,slight,slight,less_1_liter,,,distend_small,35.0,7.7,,,1,yes,4124,0,0,no
966,yes,adult,530481,39.1,116.0,20.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,3.5,absent,distend_large,47.0,7.2,serosanguious,1.0,1,yes,3207,0,0,no
967,yes,adult,534108,,,,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,,,,absent,distend_large,70.0,65.0,serosanguious,2.0,0,yes,4205,0,0,no
968,yes,adult,533878,,80.0,11.0,warm,reduced,bright_pink,less_3_sec,severe_pain,hypomotile,moderate,,more_1_liter,6.0,,,47.0,5.2,,,0,yes,31090,0,0,no
969,yes,adult,534242,36.5,138.0,40.0,cool,,bright_pink,more_3_sec,severe_pain,hypomotile,slight,,,,absent,distend_small,35.0,60.0,,,0,yes,3031,0,0,no
970,no,adult,527565,,,,warm,reduced,bright_red,more_3_sec,extreme_pain,absent,slight,significant,less_1_liter,,,distend_small,55.0,5.2,,,0,yes,4205,0,0,no
971,no,adult,5281142,38.8,120.0,30.0,normal,reduced,pale_pink,,mild_pain,hypomotile,slight,,none,,,,37.0,6.6,,,0,no,4146,0,0,no
972,yes,adult,534280,36.6,39.0,30.0,cool,reduced,pale_pink,more_3_sec,extreme_pain,absent,severe,,,,absent,distend_large,57.0,5.3,,,1,yes,3206,0,0,no
973,no,adult,529385,,76.0,12.0,cool,normal,dark_cyanotic,more_3_sec,severe_pain,absent,moderate,,,,absent,distend_large,50.0,7.9,,,0,yes,2111,0,0,no
974,yes,adult,534450,38.5,40.0,12.0,cold,normal,,less_3_sec,depressed,absent,slight,slight,none,,decreased,firm,50.0,65.0,clear,6.0,0,no,0,0,0,no
975,yes,adult,529491,38.5,40.0,18.0,cool,normal,pale_pink,less_3_sec,,normal,none,,none,,,other,48.0,7.7,,,1,no,0,0,0,no
976,yes,adult,528160,37.8,74.0,32.0,normal,normal,pale_pink,less_3_sec,depressed,hypomotile,,slight,,,,,44.0,8.0,clear,,0,no,4535,0,0,no
977,yes,adult,530293,36.8,40.0,24.0,cool,,,more_3_sec,,,,,,,,,38.0,54.5,,,1,yes,3205,0,0,no
978,no,young,528895,,,32.0,cool,_RARE_,dark_cyanotic,more_3_sec,severe_pain,hypomotile,none,,,,decreased,distend_small,54.0,5.0,cloudy,,1,yes,4237,0,0,yes
979,yes,adult,534768,37.7,98.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,,absent,other,71.0,7.5,serosanguious,6.0,0,yes,2543,2007,0,yes
980,yes,adult,528706,37.4,68.0,16.0,,reduced,,,,,,significant,none,,,normal,40.0,6.4,,,1,yes,2208,0,0,yes
981,no,adult,529701,38.7,134.0,46.0,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,,decreased,firm,37.0,6.2,clear,,1,yes,5092,0,0,yes
982,no,adult,529696,36.6,42.0,30.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,,,,,,,45.0,6.5,,,1,no,0,0,0,no
983,yes,adult,528768,38.2,59.0,10.0,cold,normal,normal_pink,less_3_sec,mild_pain,normal,none,slight,none,,,distend_large,33.0,61.0,,,1,yes,3111,0,0,no
984,yes,adult,529154,38.0,138.0,60.0,warm,reduced,normal_pink,more_3_sec,alert,normal,moderate,none,less_1_liter,6.5,decreased,distend_small,48.0,7.6,,,1,yes,23495,0,0,no
985,yes,adult,529771,37.2,48.0,31.0,normal,normal,,less_3_sec,alert,hypermotile,slight,none,,,,other,49.0,7.6,,,1,no,0,0,0,no
986,yes,adult,5298396,36.7,70.0,,,,,more_3_sec,extreme_pain,,,,,,,,63.0,5.4,,,0,yes,2111,0,0,no
987,yes,adult,528802,37.9,44.0,34.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,,,,distend_large,48.0,7.2,,,1,no,2136,0,0,no
988,yes,adult,533406,36.6,80.0,10.0,,,,less_3_sec,,,,,,,,,31.0,56.0,,,1,no,0,0,0,no
989,yes,adult,528616,39.0,98.0,22.0,warm,normal,normal_pink,less_3_sec,depressed,normal,none,slight,none,,normal,distend_large,44.0,7.1,cloudy,4.6,1,yes,5879,0,0,yes
990,no,young,530493,38.3,62.0,48.0,cold,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,,less_1_liter,,absent,,61.0,8.6,cloudy,2.3,0,yes,11650,0,0,yes
991,yes,adult,530247,37.8,48.0,42.0,normal,normal,normal_pink,less_3_sec,depressed,hypermotile,slight,none,more_1_liter,,,,34.0,6.5,serosanguious,,1,yes,7351,0,0,no
992,no,adult,531852,36.7,,,cool,,dark_cyanotic,more_3_sec,severe_pain,absent,severe,slight,less_1_liter,,absent,distend_large,52.0,8.7,,,0,yes,3206,0,0,no
993,yes,adult,529902,38.3,80.0,12.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,,normal,distend_small,47.0,6.5,,,1,no,3111,0,0,yes
994,yes,adult,530226,39.0,,20.0,warm,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,none,,absent,distend_large,63.0,5.7,,,0,yes,3206,0,0,no
995,no,adult,530298,,78.0,12.0,,,pale_cyanotic,less_3_sec,depressed,hypomotile,slight,none,none,,absent,other,37.0,5.0,cloudy,1.7,1,yes,2208,0,0,yes
996,no,adult,534775,38.6,48.0,10.0,warm,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,more_1_liter,,decreased,other,39.0,7.2,,,1,yes,3111,0,0,yes
997,yes,adult,534028,,68.0,46.0,,,,,,,,,,,,,31.2,5.8,,,1,no,3111,0,0,no
998,yes,adult,529118,38.5,46.0,16.0,,,,,,normal,,slight,,,normal,other,41.0,6.4,,,1,no,0,0,0,no
999,yes,adult,530057,,60.0,34.0,warm,,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,,increased,normal,43.0,7.0,serosanguious,6.0,1,yes,2207,0,0,yes
